2025-09-13 12:27:21.808 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:27:21.809 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:27:21.809 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:27:21.809 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:load_config:155 - 加载HSS示波器 DockOscilloscope_HSSOscilloscope_示波器 2 配置
2025-09-13 12:27:21.810 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:set_time_window:247 - 已设置时间窗口: 10.0秒
2025-09-13 12:27:21.817 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_restore_channels_config:220 - 已恢复 1 个通道配置
2025-09-13 12:27:21.866 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 1> 渲染状态: 暂停
2025-09-13 12:27:21.873 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 启用
2025-09-13 12:27:21.879 | DEBUG    | views.widgets.configurable_widget:set_project_path:58 - 为 DockOscilloscope_HSSOscilloscope_示波器 2 设置项目路径: E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab
2025-09-13 12:27:21.879 | DEBUG    | views.widgets.configurable_manager:register_widget:193 - 已注册可配置窗口: DockOscilloscope_HSSOscilloscope_示波器 2
2025-09-13 12:27:22.277 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:27:22.390 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:27:22.391 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<Main_HSSOscilloscope_示波器 1> 渲染状态: 暂停
2025-09-13 12:27:22.391 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
2025-09-13 12:27:22.391 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:27:22.392 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:27:22.392 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:27:22.392 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:load_config:155 - 加载HSS示波器 Main_HSSOscilloscope_示波器 1 配置
2025-09-13 12:27:22.392 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:set_time_window:247 - 已设置时间窗口: 10.0秒
2025-09-13 12:27:22.392 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_restore_channels_config:220 - 已恢复 0 个通道配置
2025-09-13 12:27:22.453 | DEBUG    | views.widgets.configurable_widget:set_project_path:58 - 为 Main_HSSOscilloscope_示波器 1 设置项目路径: E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab
2025-09-13 12:27:22.453 | DEBUG    | views.widgets.configurable_manager:register_widget:193 - 已注册可配置窗口: Main_HSSOscilloscope_示波器 1
2025-09-13 12:27:22.453 | INFO     | views.main_window:onBootstrapCompleted:150 - 应用程序自检流程完成
2025-09-13 12:27:24.523 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:27:24.523 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:27:24.524 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:27:24.524 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:27:24.524 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:27:24.524 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:27:24.545 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:_calculate_timestamp:243 - 初始化HSS时间参考点: HSS=0.000758秒, 绝对=1757737644.545432
2025-09-13 12:27:24.546 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:_calculate_timestamp:243 - 初始化HSS时间参考点: HSS=0.000758秒, 绝对=1757737644.5464315
